Officer Disciplined?,Years of SPD Service,Subject Race,Subject Gender,Subject Age,Fatal,Disposition
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,8,White,Male,41,Yes,Within Policy
No,17,White,Male,41,Yes,Within Policy
No,7,Black or African American,Male,46,Yes,Within Policy
No,7,Black or African American,Male,46,Yes,Within Policy
No,7,Black or African American,Male,46,Yes,Within Policy
No,7,Black or African American,Male,46,Yes,Within Policy
Yes,2,Native American,Male,51,Yes,Not Justified
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
Yes,3,White,Female,116,No,Out of Policy
Yes,3,White,Male,21,No,Out of Policy
Yes,3,White,Female,46,No,Out of Policy
Yes,10,White,Female,116,No,Out of Policy
Yes,10,White,Male,21,No,Out of Policy
Yes,10,White,Female,46,No,Out of Policy
No,19,White,Male,51,No,Justified
No,14,White,Male,51,No,Justified
No,8,White,Male,51,No,Justified
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,2,White,Male,51,Yes,Justified
Missing,9,Black or African American,Male,32,Yes,Missing
Missing,4,Black or African American,Male,32,Yes,Missing
Missing,24,Black or African American,Male,32,Yes,Missing
Missing,14,Black or African American,Male,32,Yes,Missing
No,15,White,Male,26,Yes,Within Policy
No,16,Black or African American,Male,23,No,Justified
No,14,Black or African American,Male,23,No,Justified
No,22,Black or African American,Male,36,No,Justified
No,11,Black or African American,Male,36,No,Justified
No,10,White,Male,37,No,Justified
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,7,White,Male,56,No,Within Policy
No,22,White,Male,23,No,Within Policy
No,22,White,Male,23,No,Within Policy
No,10,White,Male,57,Yes,Within Policy
No,25,White,Male,57,Yes,Within Policy
No,10,White,Male,57,Yes,Within Policy
No,25,White,Male,57,Yes,Within Policy
Missing,9,Black or African American,Male,32,Yes,Missing
Missing,4,Black or African American,Male,32,Yes,Missing
Missing,24,Black or African American,Male,32,Yes,Missing
Missing,14,Black or African American,Male,32,Yes,Missing
No,10,White,Male,37,No,Justified
No,3,Black or African American,Male,19,Yes,Within Policy
No,4,Black or African American,Male,19,Yes,Within Policy
No,27,Black or African American,Male,19,Yes,Within Policy
No,1,Black or African American,Male,19,Yes,Within Policy
No,6,Black or African American,Male,31,No,Within Policy
No,10,White,Male,37,No,Justified
No,19,White,Male,51,No,Justified
No,14,White,Male,51,No,Justified
No,8,White,Male,51,No,Justified
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
Yes,3,White,Female,116,No,Out of Policy
Yes,3,White,Male,21,No,Out of Policy
Yes,3,White,Female,46,No,Out of Policy
Yes,10,White,Female,116,No,Out of Policy
Yes,10,White,Male,21,No,Out of Policy
Yes,10,White,Female,46,No,Out of Policy
No,6,Black or African American,Male,31,No,Within Policy
No,3,Black or African American,Male,29,No,Justified
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,1,White,Male,38,Yes,Justified
No,3,White,Male,38,Yes,Justified
No,1,White,Male,38,Yes,Justified
No,13,White,Male,38,Yes,Justified
No,8,White,Male,38,Yes,Justified
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,19,White,Male,66,No,Within Policy
No,15,White,Male,26,Yes,Within Policy
No,26,White,Male,24,No,Justified
No,18,Black or African American,Male,23,No,Within Policy
No,26,White,Male,24,No,Justified
No,19,Black or African American,Male,78,Yes,Justified
No,7,Black or African American,Male,78,Yes,Justified
No,11,White,Male,44,Yes,Justified
No,12,White,Male,28,No,Justified
No,<1,Black or African American,Male,41,No,Justified
No,29,Black or African American,Male,42,No,Justified
No,19,Black or African American,Male,42,No,Justified
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,8,White,Male,41,Yes,Within Policy
No,17,White,Male,41,Yes,Within Policy
No,8,White,Male,41,Yes,Within Policy
No,17,White,Male,41,Yes,Within Policy
Yes,3,White,Female,116,No,Out of Policy
Yes,3,White,Male,21,No,Out of Policy
Yes,3,White,Female,46,No,Out of Policy
Yes,10,White,Female,116,No,Out of Policy
Yes,10,White,Male,21,No,Out of Policy
Yes,10,White,Female,46,No,Out of Policy
Yes,3,White,Female,116,No,Out of Policy
Yes,3,White,Male,21,No,Out of Policy
Yes,3,White,Female,46,No,Out of Policy
Yes,10,White,Female,116,No,Out of Policy
Yes,10,White,Male,21,No,Out of Policy
Yes,10,White,Female,46,No,Out of Policy
No,9,Black or African American,Female,30,Yes,Within Policy
Yes,2,Black or African American,Female,30,Yes,Within Policy
No,19,Asian,Male,44,Yes,Within Policy
No,19,Asian,Male,44,Yes,Within Policy
No,8,White,Male,35,Yes,Within Policy
No,10,White,Male,35,Yes,Within Policy
No,1,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,6,White,Male,35,Yes,Within Policy
No,13,White,Male,35,Yes,Within Policy
No,8,White,Male,35,Yes,Within Policy
No,10,White,Male,35,Yes,Within Policy
No,1,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,6,White,Male,35,Yes,Within Policy
No,13,White,Male,35,Yes,Within Policy
No,8,White,Male,35,Yes,Within Policy
No,10,White,Male,35,Yes,Within Policy
No,1,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,6,White,Male,35,Yes,Within Policy
No,13,White,Male,35,Yes,Within Policy
No,6,White,Male,37,Yes,Within Policy
No,8,White,Male,37,Yes,Within Policy
No,8,White,Male,37,Yes,Within Policy
No,21,Hispanic,Male,38,No,Justified
No,8,White,Male,29,No,Justified
No,1,White,Male,38,Yes,Justified
No,3,White,Male,38,Yes,Justified
No,1,White,Male,38,Yes,Justified
No,13,White,Male,38,Yes,Justified
No,8,White,Male,38,Yes,Justified
No,19,White,Male,51,No,Justified
No,14,White,Male,51,No,Justified
No,8,White,Male,51,No,Justified
No,19,White,Male,51,No,Justified
No,14,White,Male,51,No,Justified
No,8,White,Male,51,No,Justified
No,3,Black or African American,Male,25,No,Within Policy
No,15,White,Male,24,No,Within Policy
No,3,Black or African American,Male,25,No,Within Policy
No,15,White,Male,24,No,Within Policy
No,3,Black or African American,Male,25,No,Within Policy
No,15,White,Male,24,No,Within Policy
No,3,Black or African American,Male,25,No,Within Policy
No,15,White,Male,24,No,Within Policy
No,3,Black or African American,Male,25,No,Within Policy
No,15,White,Male,24,No,Within Policy
No,8,White,Male,35,Yes,Within Policy
No,10,White,Male,35,Yes,Within Policy
No,1,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,6,White,Male,35,Yes,Within Policy
No,13,White,Male,35,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,26,White,Male,24,No,Justified
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,1,White,Male,38,Yes,Justified
No,3,White,Male,38,Yes,Justified
No,1,White,Male,38,Yes,Justified
No,13,White,Male,38,Yes,Justified
No,8,White,Male,38,Yes,Justified
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,9,Asian,Male,31,Yes,Justified
No,10,Asian,Male,31,Yes,Justified
No,17,Asian,Male,31,Yes,Justified
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,7,White,Male,56,No,Within Policy
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,Black or African American,Male,31,No,Within Policy
No,6,Black or African American,Male,31,No,Within Policy
Missing,9,Black or African American,Male,32,Yes,Missing
Missing,4,Black or African American,Male,32,Yes,Missing
Missing,24,Black or African American,Male,32,Yes,Missing
Missing,14,Black or African American,Male,32,Yes,Missing
Missing,9,Black or African American,Male,32,Yes,Missing
Missing,4,Black or African American,Male,32,Yes,Missing
Missing,24,Black or African American,Male,32,Yes,Missing
Missing,14,Black or African American,Male,32,Yes,Missing
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,Black or African American,Male,31,No,Within Policy
No,8,White,Male,35,Yes,Within Policy
No,10,White,Male,35,Yes,Within Policy
No,1,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,21,White,Male,35,Yes,Within Policy
No,7,White,Male,35,Yes,Within Policy
No,6,White,Male,35,Yes,Within Policy
No,13,White,Male,35,Yes,Within Policy
No,18,Black or African American,Male,23,No,Within Policy
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,8,White,Male,41,Yes,Within Policy
No,17,White,Male,41,Yes,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,37,Yes,Within Policy
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,7,White,Male,23,Yes,Justified
No,10,White,Male,23,Yes,Justified
No,3,Nat Hawaiian/Oth Pac Islander,Male,36,Yes,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,37,Yes,Within Policy
No,4,Black or African American,Male,28,No,Within Policy
No,3,Black or African American,Male,28,No,Within Policy
No,6,White,Male,25,No,Within Policy
No,6,White,Male,25,No,Within Policy
